50
12749,-1,0;12833,-1,1;12917,-1,2;13001,-1,3;13085,-1,4;13169,-1,5;13253,-1,6;13337,-1,7;13421,-1,8;13505,-1,9;13589,-1,10;13673,-1,11;13757,-1,12;13841,-1,13;13925,-1,14;14009,-1,15;14093,-1,16;14177,-1,17;14176,-1,18;14175,-1,19;14174,-1,20;14173,-1,21;14172,-1,22;14171,-1,23;14170,-1,24;14169,-1,25;14168,-1,26;14167,-1,27;14166,-1,28;14165,-1,29;14164,-1,30;14163,-1,31;14162,-1,32;14161,-1,33;14160,-1,34;14159,-1,35;14158,-1,36;14157,-1,37;14156,-1,38;14155,-1,39;14154,-1,40;14153,-1,41;14152,-1,42;14151,-1,43;14150,-1,44;14149,-1,45;14148,-1,46;14147,-1,47;14063,-1,48;13979,-1,49;13895,-1,50;13811,-1,51;13727,-1,52;13643,-1,53;13559,-1,54;13475,-1,55;13391,-1,56;13307,-1,57;13223,-1,58;13139,-1,59;13055,-1,60;12971,-1,61;12887,-1,62;12803,-1,63;12719,-1,64;12635,-1,65;12551,-1,66;12467,-1,67;12383,-1,68;12299,-1,69;12215,-1,70;12131,-1,71;12132,-1,72;12133,-1,73;12049,-1,74;11965,-1,75;11881,-1,76;11797,-1,77;11713,-1,78;11629,-1,79;11545,-1,80;11461,-1,81;11377,-1,82;11293,-1,83;11209,-1,84;11125,-1,85;11041,-1,86;10957,-1,87;10873,-1,88;10789,-1,89;10705,-1,90;10621,-1,91;10537,-1,92;10453,-1,93;10369,-1,94;10285,-1,95;10201,-1,96;10117,-1,97;10033,-1,98;9949,-1,99;9865,-1,100;9781,-1,101;9697,-1,102;9613,-1,103;9529,-1,104;9445,-1,105;9361,-1,106;9277,-1,107;9193,-1,108;9109,-1,109;9025,-1,110;
5099,-1,0;5098,-1,1;5014,-1,2;4930,-1,3;4846,-1,4;4762,-1,5;4678,-1,6;4594,-1,7;4510,-1,8;4426,-1,9;4342,-1,10;4258,-1,11;4174,-1,12;4090,-1,13;4006,-1,14;3922,-1,15;3838,-1,16;3754,-1,17;3670,-1,18;3586,-1,19;3502,-1,20;3418,-1,21;3334,-1,22;3250,-1,23;3166,-1,24;3082,-1,25;2998,-1,26;2914,-1,27;2830,-1,28;2746,-1,29;2662,-1,30;2578,-1,31;2494,-1,32;2410,-1,33;2326,-1,34;2242,-1,35;2158,-1,36;2074,-1,37;1990,-1,38;1906,-1,39;1822,-1,40;1738,-1,41;1654,-1,42;1570,-1,43;1486,-1,44;1402,-1,45;1318,-1,46;1234,-1,47;1150,-1,48;1066,-1,49;982,-1,50;898,-1,51;814,-1,52;730,-1,53;646,-1,54;562,-1,55;478,-1,56;394,-1,57;310,-1,58;226,-1,59;142,-1,60;226,-1,61;310,-1,62;394,-1,63;478,-1,64;562,-1,65;646,-1,66;730,-1,67;814,-1,68;898,-1,69;982,-1,70;1066,-1,71;1150,-1,72;1234,-1,73;1318,-1,74;1402,-1,75;1486,-1,76;1570,-1,77;1654,-1,78;1738,-1,79;1822,-1,80;1906,-1,81;1990,-1,82;2074,-1,83;2158,-1,84;2242,-1,85;2326,-1,86;2410,-1,87;2494,-1,88;2578,-1,89;2662,-1,90;2746,-1,91;2830,-1,92;2914,-1,93;2998,-1,94;3082,-1,95;3166,-1,96;3250,-1,97;3334,-1,98;3418,-1,99;3502,-1,100;3586,-1,101;3670,-1,102;3754,-1,103;3838,-1,104;3922,-1,105;4006,-1,106;4090,-1,107;4174,-1,108;4258,-1,109;4342,-1,110;
11066,-1,0;11150,-1,1;11234,-1,2;11318,-1,3;11402,-1,4;11486,-1,5;11570,-1,6;11654,-1,7;11738,-1,8;11822,-1,9;11906,-1,10;11990,-1,11;12074,-1,12;12158,-1,13;12242,-1,14;12326,-1,15;12410,-1,16;12494,-1,17;12578,-1,18;12662,-1,19;12746,-1,20;12830,-1,21;12914,-1,22;12998,-1,23;13082,-1,24;13166,-1,25;13250,-1,26;13334,-1,27;13418,-1,28;13502,-1,29;13586,-1,30;13670,-1,31;13754,-1,32;13838,-1,33;13922,-1,34;14006,-1,35;14090,-1,36;14174,-1,37;14175,-1,38;14176,-1,39;14177,-1,40;14178,-1,41;14179,-1,42;14180,-1,43;14179,-1,44;14178,-1,45;14177,-1,46;14093,-1,47;14009,-1,48;13925,-1,49;13841,-1,50;13757,-1,51;13673,-1,52;13589,-1,53;13505,-1,54;13421,-1,55;13337,-1,56;13253,-1,57;13169,-1,58;13085,-1,59;13001,-1,60;12917,-1,61;12833,-1,62;12749,-1,63;12665,-1,64;12581,-1,65;12497,-1,66;12413,-1,67;12329,-1,68;12245,-1,69;12161,-1,70;12077,-1,71;11993,-1,72;11909,-1,73;11825,-1,74;11741,-1,75;11657,-1,76;11573,-1,77;11489,-1,78;11405,-1,79;11321,-1,80;11237,-1,81;11153,-1,82;11069,-1,83;10985,-1,84;10901,-1,85;10817,-1,86;10733,-1,87;10649,-1,88;10565,-1,89;10481,-1,90;10397,-1,91;10313,-1,92;10229,-1,93;10145,-1,94;10061,-1,95;9977,-1,96;9893,-1,97;9809,-1,98;9725,-1,99;9641,-1,100;9557,-1,101;9473,-1,102;9389,-1,103;9305,-1,104;9221,-1,105;9137,-1,106;9053,-1,107;8969,-1,108;8885,-1,109;8801,-1,110;
7156,-1,0;7072,-1,1;7073,-1,2;6989,-1,3;6905,-1,4;6821,-1,5;6737,-1,6;6653,-1,7;6569,-1,8;6485,-1,9;6401,-1,10;6317,-1,11;6233,-1,12;6149,-1,13;6065,-1,14;5981,-1,15;5897,-1,16;5813,-1,17;5729,-1,18;5645,-1,19;5561,-1,20;5477,-1,21;5393,-1,22;5309,-1,23;5225,-1,24;5141,-1,25;5057,-1,26;4973,-1,27;4889,-1,28;4805,-1,29;4721,-1,30;4637,-1,31;4553,-1,32;4469,-1,33;4385,-1,34;4301,-1,35;4217,-1,36;4133,-1,37;4049,-1,38;4050,-1,39;3966,-1,40;3882,-1,41;3798,-1,42;3714,-1,43;3630,-1,44;3546,-1,45;3462,-1,46;3378,-1,47;3294,-1,48;3210,-1,49;3126,-1,50;3125,-1,51;3041,-1,52;2957,-1,53;2873,-1,54;2789,-1,55;2705,-1,56;2621,-1,57;2537,-1,58;2453,-1,59;2369,-1,60;2285,-1,61;2201,-1,62;2117,-1,63;2116,-1,64;2032,-1,65;1948,-1,66;1864,-1,67;1780,-1,68;1696,-1,69;1612,-1,70;1528,-1,71;1444,-1,72;1360,-1,73;1276,-1,74;1192,-1,75;1108,-1,76;1024,-1,77;940,-1,78;856,-1,79;772,-1,80;688,-1,81;604,-1,82;520,-1,83;436,-1,84;352,-1,85;268,-1,86;184,-1,87;100,-1,88;184,-1,89;268,-1,90;352,-1,91;436,-1,92;520,-1,93;604,-1,94;688,-1,95;772,-1,96;856,-1,97;940,-1,98;1024,-1,99;1108,-1,100;1192,-1,101;1276,-1,102;1360,-1,103;1444,-1,104;1528,-1,105;1612,-1,106;1696,-1,107;1780,-1,108;1864,-1,109;1948,-1,110;
5554,-1,0;5638,-1,1;5722,-1,2;5806,-1,3;5890,-1,4;5974,-1,5;6058,-1,6;6142,-1,7;6226,-1,8;6310,-1,9;6394,-1,10;6478,-1,11;6562,-1,12;6646,-1,13;6730,-1,14;6814,-1,15;6898,-1,16;6982,-1,17;7066,-1,18;7150,-1,19;7234,-1,20;7318,-1,21;7402,-1,22;7486,-1,23;7570,-1,24;7654,-1,25;7738,-1,26;7822,-1,27;7906,-1,28;7990,-1,29;8074,-1,30;8158,-1,31;8242,-1,32;8326,-1,33;8410,-1,34;8494,-1,35;8578,-1,36;8662,-1,37;8746,-1,38;8830,-1,39;8914,-1,40;8998,-1,41;9082,-1,42;9166,-1,43;9250,-1,44;9334,-1,45;9418,-1,46;9502,-1,47;9586,-1,48;9670,-1,49;9754,-1,50;9838,-1,51;9922,-1,52;10006,-1,53;10090,-1,54;10174,-1,55;10258,-1,56;10342,-1,57;10426,-1,58;10510,-1,59;10594,-1,60;10678,-1,61;10762,-1,62;10846,-1,63;10930,-1,64;11014,-1,65;11098,-1,66;11182,-1,67;11266,-1,68;11350,-1,69;11434,-1,70;11518,-1,71;11602,-1,72;11686,-1,73;11770,-1,74;11854,-1,75;11938,-1,76;12022,-1,77;12106,-1,78;12190,-1,79;12274,-1,80;12358,-1,81;12442,-1,82;12526,-1,83;12610,-1,84;12694,-1,85;12778,-1,86;12862,-1,87;12946,-1,88;13030,-1,89;13114,-1,90;13198,-1,91;13282,-1,92;13366,-1,93;13450,-1,94;13534,-1,95;13618,-1,96;13702,-1,97;13786,-1,98;13870,-1,99;13954,-1,100;14038,-1,101;14122,-1,102;14123,-1,103;14124,-1,104;14125,-1,105;14126,-1,106;14127,-1,107;14128,-1,108;14129,-1,109;14130,-1,110;
2366,-1,0;2282,-1,1;2198,-1,2;2114,-1,3;2113,-1,4;2029,-1,5;1945,-1,6;1861,-1,7;1777,-1,8;1693,-1,9;1609,-1,10;1525,-1,11;1441,-1,12;1357,-1,13;1273,-1,14;1189,-1,15;1105,-1,16;1021,-1,17;937,-1,18;853,-1,19;769,-1,20;685,-1,21;601,-1,22;517,-1,23;433,-1,24;349,-1,25;265,-1,26;181,-1,27;97,-1,28;181,-1,29;265,-1,30;349,-1,31;433,-1,32;517,-1,33;601,-1,34;685,-1,35;769,-1,36;853,-1,37;937,-1,38;1021,-1,39;1105,-1,40;1189,-1,41;1273,-1,42;1357,-1,43;1441,-1,44;1525,-1,45;1609,-1,46;1693,-1,47;1777,-1,48;1861,-1,49;1945,-1,50;2029,-1,51;2113,-1,52;2197,-1,53;2281,-1,54;2365,-1,55;2449,-1,56;2533,-1,57;2617,-1,58;2701,-1,59;2785,-1,60;2869,-1,61;2953,-1,62;3037,-1,63;3121,-1,64;3205,-1,65;3289,-1,66;3373,-1,67;3457,-1,68;3541,-1,69;3625,-1,70;3709,-1,71;3793,-1,72;3877,-1,73;3961,-1,74;4045,-1,75;4129,-1,76;4213,-1,77;4297,-1,78;4381,-1,79;4465,-1,80;4549,-1,81;4633,-1,82;4717,-1,83;4801,-1,84;4885,-1,85;4969,-1,86;5053,-1,87;5137,-1,88;5221,-1,89;5305,-1,90;5389,-1,91;5473,-1,92;5557,-1,93;5641,-1,94;5725,-1,95;5809,-1,96;5893,-1,97;5977,-1,98;6061,-1,99;6145,-1,100;6229,-1,101;6313,-1,102;6397,-1,103;6481,-1,104;6565,-1,105;6649,-1,106;6733,-1,107;6817,-1,108;6901,-1,109;6985,-1,110;
1214,-1,0;1298,-1,1;1382,-1,2;1466,-1,3;1550,-1,4;1634,-1,5;1718,-1,6;1802,-1,7;1886,-1,8;1970,-1,9;2054,-1,10;2138,-1,11;2222,-1,12;2306,-1,13;2390,-1,14;2474,-1,15;2558,-1,16;2642,-1,17;2726,-1,18;2810,-1,19;2894,-1,20;2978,-1,21;3062,-1,22;3146,-1,23;3230,-1,24;3314,-1,25;3398,-1,26;3482,-1,27;3566,-1,28;3650,-1,29;3734,-1,30;3818,-1,31;3902,-1,32;3986,-1,33;4070,-1,34;4154,-1,35;4238,-1,36;4322,-1,37;4406,-1,38;4490,-1,39;4574,-1,40;4658,-1,41;4742,-1,42;4826,-1,43;4910,-1,44;4994,-1,45;5078,-1,46;5162,-1,47;5246,-1,48;5330,-1,49;5414,-1,50;5498,-1,51;5582,-1,52;5666,-1,53;5750,-1,54;5834,-1,55;5918,-1,56;6002,-1,57;6086,-1,58;6170,-1,59;6254,-1,60;6338,-1,61;6422,-1,62;6506,-1,63;6590,-1,64;6674,-1,65;6758,-1,66;6842,-1,67;6926,-1,68;7010,-1,69;7094,-1,70;7178,-1,71;7262,-1,72;7346,-1,73;7430,-1,74;7514,-1,75;7598,-1,76;7682,-1,77;7766,-1,78;7850,-1,79;7934,-1,80;8018,-1,81;8102,-1,82;8186,-1,83;8270,-1,84;8354,-1,85;8438,-1,86;8522,-1,87;8606,-1,88;8690,-1,89;8774,-1,90;8858,-1,91;8942,-1,92;9026,-1,93;9110,-1,94;9194,-1,95;9278,-1,96;9362,-1,97;9446,-1,98;9530,-1,99;9614,-1,100;9698,-1,101;9782,-1,102;9866,-1,103;9950,-1,104;10034,-1,105;10118,-1,106;10202,-1,107;10286,-1,108;10370,-1,109;10454,-1,110;
13050,-1,0;13049,-1,1;12965,-1,2;12881,-1,3;12797,-1,4;12713,-1,5;12629,-1,6;12545,-1,7;12461,-1,8;12377,-1,9;12293,-1,10;12209,-1,11;12125,-1,12;12041,-1,13;11957,-1,14;11873,-1,15;11789,-1,16;11705,-1,17;11621,-1,18;11537,-1,19;11453,-1,20;11369,-1,21;11285,-1,22;11201,-1,23;11117,-1,24;11033,-1,25;10949,-1,26;10865,-1,27;10781,-1,28;10697,-1,29;10613,-1,30;10529,-1,31;10445,-1,32;10361,-1,33;10277,-1,34;10193,-1,35;10109,-1,36;10025,-1,37;9941,-1,38;9857,-1,39;9773,-1,40;9689,-1,41;9605,-1,42;9521,-1,43;9437,-1,44;9353,-1,45;9269,-1,46;9185,-1,47;9101,-1,48;9017,-1,49;8933,-1,50;8849,-1,51;8765,-1,52;8681,-1,53;8597,-1,54;8513,-1,55;8429,-1,56;8345,-1,57;8261,-1,58;8177,-1,59;8093,-1,60;8009,-1,61;7925,-1,62;7841,-1,63;7757,-1,64;7673,-1,65;7589,-1,66;7505,-1,67;7421,-1,68;7337,-1,69;7253,-1,70;7169,-1,71;7085,-1,72;7001,-1,73;6917,-1,74;6833,-1,75;6749,-1,76;6665,-1,77;6581,-1,78;6497,-1,79;6413,-1,80;6329,-1,81;6245,-1,82;6161,-1,83;6077,-1,84;5993,-1,85;5909,-1,86;5825,-1,87;5741,-1,88;5657,-1,89;5573,-1,90;5489,-1,91;5405,-1,92;5321,-1,93;5237,-1,94;5153,-1,95;5069,-1,96;4985,-1,97;4901,-1,98;4817,-1,99;4733,-1,100;4649,-1,101;4565,-1,102;4481,-1,103;4397,-1,104;4313,-1,105;4229,-1,106;4145,-1,107;4061,-1,108;3977,-1,109;3893,-1,110;
11098,-1,0;11182,-1,1;11266,-1,2;11350,-1,3;11434,-1,4;11518,-1,5;11602,-1,6;11686,-1,7;11770,-1,8;11854,-1,9;11938,-1,10;12022,-1,11;12106,-1,12;12190,-1,13;12274,-1,14;12358,-1,15;12442,-1,16;12526,-1,17;12610,-1,18;12694,-1,19;12778,-1,20;12862,-1,21;12946,-1,22;13030,-1,23;13114,-1,24;13198,-1,25;13282,-1,26;13366,-1,27;13450,-1,28;13534,-1,29;13618,-1,30;13702,-1,31;13786,-1,32;13870,-1,33;13954,-1,34;14038,-1,35;14039,-1,36;14040,-1,37;14041,-1,38;14042,-1,39;14043,-1,40;14127,-1,41;14128,-1,42;14129,-1,43;14130,-1,44;14131,-1,45;14132,-1,46;14133,-1,47;14134,-1,48;14135,-1,49;14136,-1,50;14137,-1,51;14138,-1,52;14139,-1,53;14140,-1,54;14141,-1,55;14142,-1,56;14143,-1,57;14144,-1,58;14145,-1,59;14146,-1,60;14147,-1,61;14148,-1,62;14149,-1,63;14150,-1,64;14151,-1,65;14152,-1,66;14153,-1,67;14154,-1,68;14155,-1,69;14156,-1,70;14157,-1,71;14158,-1,72;14159,-1,73;14160,-1,74;14161,-1,75;14160,-1,76;14159,-1,77;14158,-1,78;14157,-1,79;14073,-1,80;13989,-1,81;13905,-1,82;13821,-1,83;13737,-1,84;13653,-1,85;13569,-1,86;13485,-1,87;13401,-1,88;13317,-1,89;13233,-1,90;13149,-1,91;13065,-1,92;12981,-1,93;12897,-1,94;12813,-1,95;12729,-1,96;12645,-1,97;12561,-1,98;12477,-1,99;12393,-1,100;12309,-1,101;12225,-1,102;12141,-1,103;12057,-1,104;11973,-1,105;11889,-1,106;11805,-1,107;11721,-1,108;11637,-1,109;11553,-1,110;
12201,-1,0;12117,-1,1;12033,-1,2;11949,-1,3;11865,-1,4;11781,-1,5;11697,-1,6;11613,-1,7;11529,-1,8;11445,-1,9;11361,-1,10;11277,-1,11;11193,-1,12;11109,-1,13;11110,-1,14;11026,-1,15;10942,-1,16;10858,-1,17;10774,-1,18;10690,-1,19;10606,-1,20;10522,-1,21;10438,-1,22;10354,-1,23;10270,-1,24;10186,-1,25;10185,-1,26;10101,-1,27;10017,-1,28;9933,-1,29;9849,-1,30;9765,-1,31;9681,-1,32;9597,-1,33;9513,-1,34;9429,-1,35;9345,-1,36;9261,-1,37;9177,-1,38;9093,-1,39;9009,-1,40;8925,-1,41;8841,-1,42;8757,-1,43;8673,-1,44;8589,-1,45;8505,-1,46;8421,-1,47;8337,-1,48;8253,-1,49;8169,-1,50;8085,-1,51;8001,-1,52;7917,-1,53;7833,-1,54;7749,-1,55;7665,-1,56;7581,-1,57;7497,-1,58;7413,-1,59;7329,-1,60;7245,-1,61;7161,-1,62;7077,-1,63;6993,-1,64;6909,-1,65;6825,-1,66;6741,-1,67;6657,-1,68;6573,-1,69;6489,-1,70;6405,-1,71;6321,-1,72;6237,-1,73;6153,-1,74;6069,-1,75;5985,-1,76;5901,-1,77;5817,-1,78;5733,-1,79;5649,-1,80;5565,-1,81;5481,-1,82;5397,-1,83;5313,-1,84;5229,-1,85;5145,-1,86;5061,-1,87;4977,-1,88;4893,-1,89;4809,-1,90;4725,-1,91;4641,-1,92;4557,-1,93;4473,-1,94;4389,-1,95;4305,-1,96;4221,-1,97;4137,-1,98;4053,-1,99;3969,-1,100;3885,-1,101;3801,-1,102;3717,-1,103;3633,-1,104;3549,-1,105;3465,-1,106;3381,-1,107;3297,-1,108;3213,-1,109;3129,-1,110;
12632,-1,0;12716,-1,1;12800,-1,2;12884,-1,3;12968,-1,4;13052,-1,5;13136,-1,6;13220,-1,7;13304,-1,8;13388,-1,9;13472,-1,10;13556,-1,11;13640,-1,12;13724,-1,13;13808,-1,14;13892,-1,15;13976,-1,16;14060,-1,17;14144,-1,18;14060,-1,19;13976,-1,20;13892,-1,21;13808,-1,22;13724,-1,23;13640,-1,24;13556,-1,25;13472,-1,26;13388,-1,27;13304,-1,28;13220,-1,29;13136,-1,30;13052,-1,31;12968,-1,32;12884,-1,33;12800,-1,34;12716,-1,35;12632,-1,36;12548,-1,37;12464,-1,38;12380,-1,39;12296,-1,40;12212,-1,41;12128,-1,42;12129,-1,43;12045,-1,44;11961,-1,45;11877,-1,46;11793,-1,47;11709,-1,48;11625,-1,49;11541,-1,50;11457,-1,51;11373,-1,52;11289,-1,53;11205,-1,54;11121,-1,55;11037,-1,56;10953,-1,57;10869,-1,58;10785,-1,59;10701,-1,60;10617,-1,61;10533,-1,62;10449,-1,63;10365,-1,64;10281,-1,65;10197,-1,66;10113,-1,67;10029,-1,68;9945,-1,69;9861,-1,70;9777,-1,71;9693,-1,72;9609,-1,73;9525,-1,74;9441,-1,75;9357,-1,76;9273,-1,77;9189,-1,78;9105,-1,79;9021,-1,80;8937,-1,81;8853,-1,82;8769,-1,83;8685,-1,84;8601,-1,85;8517,-1,86;8433,-1,87;8349,-1,88;8265,-1,89;8181,-1,90;8097,-1,91;8013,-1,92;7929,-1,93;7845,-1,94;7761,-1,95;7677,-1,96;7593,-1,97;7509,-1,98;7425,-1,99;7341,-1,100;7257,-1,101;7173,-1,102;7089,-1,103;7005,-1,104;6921,-1,105;6837,-1,106;6753,-1,107;6669,-1,108;6585,-1,109;6501,-1,110;
2186,-1,0;2102,-1,1;2018,-1,2;1934,-1,3;1850,-1,4;1766,-1,5;1682,-1,6;1598,-1,7;1514,-1,8;1430,-1,9;1346,-1,10;1262,-1,11;1178,-1,12;1094,-1,13;1010,-1,14;926,-1,15;842,-1,16;758,-1,17;674,-1,18;590,-1,19;506,-1,20;422,-1,21;338,-1,22;254,-1,23;170,-1,24;86,-1,25;170,-1,26;254,-1,27;338,-1,28;422,-1,29;506,-1,30;590,-1,31;674,-1,32;758,-1,33;842,-1,34;926,-1,35;1010,-1,36;1094,-1,37;1178,-1,38;1262,-1,39;1346,-1,40;1430,-1,41;1514,-1,42;1598,-1,43;1682,-1,44;1766,-1,45;1850,-1,46;1934,-1,47;2018,-1,48;2102,-1,49;2186,-1,50;2270,-1,51;2354,-1,52;2438,-1,53;2522,-1,54;2606,-1,55;2690,-1,56;2774,-1,57;2858,-1,58;2942,-1,59;3026,-1,60;3110,-1,61;3194,-1,62;3278,-1,63;3362,-1,64;3446,-1,65;3530,-1,66;3614,-1,67;3698,-1,68;3782,-1,69;3866,-1,70;3950,-1,71;4034,-1,72;4118,-1,73;4202,-1,74;4286,-1,75;4370,-1,76;4454,-1,77;4538,-1,78;4622,-1,79;4706,-1,80;4790,-1,81;4874,-1,82;4958,-1,83;5042,-1,84;5126,-1,85;5210,-1,86;5294,-1,87;5378,-1,88;5462,-1,89;5546,-1,90;5630,-1,91;5714,-1,92;5798,-1,93;5882,-1,94;5966,-1,95;6050,-1,96;6134,-1,97;6218,-1,98;6302,-1,99;6386,-1,100;6470,-1,101;6554,-1,102;6638,-1,103;6722,-1,104;6806,-1,105;6890,-1,106;6974,-1,107;7058,-1,108;7142,-1,109;7226,-1,110;
1165,-1,0;1249,-1,1;1333,-1,2;1417,-1,3;1501,-1,4;1585,-1,5;1669,-1,6;1753,-1,7;1837,-1,8;1921,-1,9;2005,-1,10;2089,-1,11;2173,-1,12;2257,-1,13;2341,-1,14;2425,-1,15;2509,-1,16;2593,-1,17;2677,-1,18;2761,-1,19;2845,-1,20;2929,-1,21;3013,-1,22;3097,-1,23;3181,-1,24;3265,-1,25;3349,-1,26;3433,-1,27;3517,-1,28;3601,-1,29;3685,-1,30;3769,-1,31;3853,-1,32;3937,-1,33;4021,-1,34;4105,-1,35;4189,-1,36;4273,-1,37;4357,-1,38;4441,-1,39;4525,-1,40;4609,-1,41;4693,-1,42;4777,-1,43;4861,-1,44;4945,-1,45;5029,-1,46;5113,-1,47;5197,-1,48;5281,-1,49;5365,-1,50;5449,-1,51;5533,-1,52;5617,-1,53;5701,-1,54;5785,-1,55;5869,-1,56;5953,-1,57;6037,-1,58;6121,-1,59;6205,-1,60;6289,-1,61;6373,-1,62;6457,-1,63;6541,-1,64;6625,-1,65;6709,-1,66;6793,-1,67;6877,-1,68;6961,-1,69;7045,-1,70;7129,-1,71;7213,-1,72;7297,-1,73;7381,-1,74;7465,-1,75;7549,-1,76;7633,-1,77;7717,-1,78;7801,-1,79;7885,-1,80;7969,-1,81;8053,-1,82;8137,-1,83;8221,-1,84;8305,-1,85;8389,-1,86;8473,-1,87;8557,-1,88;8641,-1,89;8725,-1,90;8809,-1,91;8893,-1,92;8977,-1,93;9061,-1,94;9145,-1,95;9229,-1,96;9313,-1,97;9397,-1,98;9481,-1,99;9565,-1,100;9649,-1,101;9733,-1,102;9817,-1,103;9901,-1,104;9985,-1,105;10069,-1,106;10153,-1,107;10237,-1,108;10321,-1,109;10405,-1,110;
12436,-1,0;12352,-1,1;12268,-1,2;12184,-1,3;12100,-1,4;12101,-1,5;12017,-1,6;11933,-1,7;11849,-1,8;11765,-1,9;11681,-1,10;11597,-1,11;11513,-1,12;11429,-1,13;11345,-1,14;11261,-1,15;11177,-1,16;11093,-1,17;11009,-1,18;10925,-1,19;10841,-1,20;10757,-1,21;10673,-1,22;10589,-1,23;10505,-1,24;10421,-1,25;10337,-1,26;10253,-1,27;10169,-1,28;10085,-1,29;10001,-1,30;9917,-1,31;9833,-1,32;9749,-1,33;9665,-1,34;9581,-1,35;9497,-1,36;9413,-1,37;9329,-1,38;9245,-1,39;9161,-1,40;9077,-1,41;8993,-1,42;8909,-1,43;8825,-1,44;8741,-1,45;8657,-1,46;8573,-1,47;8489,-1,48;8405,-1,49;8321,-1,50;8237,-1,51;8153,-1,52;8069,-1,53;7985,-1,54;7901,-1,55;7817,-1,56;7733,-1,57;7649,-1,58;7565,-1,59;7481,-1,60;7397,-1,61;7313,-1,62;7229,-1,63;7145,-1,64;7061,-1,65;6977,-1,66;6893,-1,67;6809,-1,68;6725,-1,69;6641,-1,70;6557,-1,71;6473,-1,72;6389,-1,73;6305,-1,74;6221,-1,75;6137,-1,76;6053,-1,77;5969,-1,78;5885,-1,79;5801,-1,80;5717,-1,81;5633,-1,82;5549,-1,83;5465,-1,84;5381,-1,85;5297,-1,86;5213,-1,87;5129,-1,88;5045,-1,89;4961,-1,90;4877,-1,91;4793,-1,92;4709,-1,93;4625,-1,94;4541,-1,95;4457,-1,96;4373,-1,97;4289,-1,98;4205,-1,99;4121,-1,100;4037,-1,101;3953,-1,102;3869,-1,103;3785,-1,104;3701,-1,105;3617,-1,106;3533,-1,107;3449,-1,108;3365,-1,109;3281,-1,110;
13835,-1,0;13919,-1,1;14003,-1,2;14087,-1,3;14171,-1,4;14170,-1,5;14169,-1,6;14168,-1,7;14167,-1,8;14166,-1,9;14165,-1,10;14164,-1,11;14163,-1,12;14162,-1,13;14161,-1,14;14160,-1,15;14159,-1,16;14158,-1,17;14157,-1,18;14156,-1,19;14155,-1,20;14154,-1,21;14153,-1,22;14152,-1,23;14151,-1,24;14150,-1,25;14149,-1,26;14065,-1,27;13981,-1,28;13897,-1,29;13813,-1,30;13729,-1,31;13645,-1,32;13561,-1,33;13477,-1,34;13393,-1,35;13309,-1,36;13225,-1,37;13141,-1,38;13057,-1,39;12973,-1,40;12889,-1,41;12805,-1,42;12721,-1,43;12637,-1,44;12553,-1,45;12469,-1,46;12385,-1,47;12301,-1,48;12217,-1,49;12133,-1,50;12049,-1,51;11965,-1,52;11881,-1,53;11797,-1,54;11713,-1,55;11629,-1,56;11545,-1,57;11461,-1,58;11377,-1,59;11293,-1,60;11209,-1,61;11125,-1,62;11041,-1,63;10957,-1,64;10873,-1,65;10789,-1,66;10705,-1,67;10621,-1,68;10537,-1,69;10453,-1,70;10369,-1,71;10285,-1,72;10201,-1,73;10117,-1,74;10033,-1,75;9949,-1,76;9865,-1,77;9781,-1,78;9697,-1,79;9613,-1,80;9529,-1,81;9445,-1,82;9361,-1,83;9277,-1,84;9193,-1,85;9109,-1,86;9025,-1,87;8941,-1,88;8857,-1,89;8773,-1,90;8689,-1,91;8605,-1,92;8521,-1,93;8437,-1,94;8353,-1,95;8269,-1,96;8185,-1,97;8101,-1,98;8017,-1,99;7933,-1,100;7849,-1,101;7765,-1,102;7681,-1,103;7597,-1,104;7513,-1,105;7429,-1,106;7345,-1,107;7261,-1,108;7177,-1,109;7093,-1,110;
